;;DESTINATION;;;;;;;;;;;;;;;;;;;;;;;;total
14:00;Sloterdijk;2;3;1;4;6;0;1;5;2;1;5;3;2;4;1;4;4;1;5;1;1;0;1;2;59
14:15;Sloterdijk;1;3;1;1;3;2;3;2;1;0;1;4;3;4;1;1;1;1;1;2;0;2;2;4;44
14:30;Sloterdijk;2;3;1;6;4;0;3;6;2;1;1;2;0;4;3;3;2;0;5;3;2;1;1;4;59
14:45;Sloterdijk;4;1;1;4;5;4;1;2;1;0;4;0;5;1;2;2;3;1;2;4;0;2;0;4;53
15:00;Sloterdijk;3;3;1;1;1;2;1;2;1;0;2;4;2;4;4;5;2;0;4;3;0;2;0;5;52
15:15;Sloterdijk;3;1;1;4;1;0;1;2;0;1;4;2;4;5;5;3;2;1;5;1;2;1;1;3;53
15:30;Sloterdijk;1;2;1;4;4;0;3;4;0;1;2;4;3;2;3;1;6;1;6;2;1;1;0;2;54
15:45;Sloterdijk;2;1;1;1;4;2;1;6;0;1;4;2;4;3;3;2;5;1;6;1;2;1;1;3;57
16:00;Sloterdijk;8;2;2;5;1;8;7;6;3;2;4;8;10;14;10;12;10;1;3;12;3;2;2;5;140
16:15;Sloterdijk;3;2;2;15;17;5;6;5;5;2;3;10;2;10;13;9;10;1;9;17;0;2;2;1;151
16:30;Sloterdijk;8;5;1;23;7;8;9;14;6;2;13;5;13;3;7;8;14;2;18;1;2;6;3;11;189
16:45;Sloterdijk;5;4;2;3;2;9;8;9;3;2;13;11;6;10;8;9;0;0;16;5;6;5;1;18;155
17:00;Sloterdijk;4;5;3;6;21;5;8;15;1;0;12;1;11;19;12;4;19;2;14;2;6;3;4;1;178
17:15;Sloterdijk;12;0;0;22;2;4;4;8;0;1;7;10;15;6;9;4;8;1;2;14;3;5;1;21;159
17:30;Sloterdijk;6;4;1;15;12;6;9;14;6;0;14;11;16;8;7;17;18;2;6;2;3;6;4;8;195
17:45;Sloterdijk;4;8;2;26;6;11;9;10;5;2;15;5;13;18;8;3;9;1;1;18;5;4;4;19;206
18:00;Sloterdijk;14;9;3;4;15;12;5;5;6;3;21;8;18;12;8;2;16;1;13;13;1;5;5;19;218
18:15;Sloterdijk;5;0;3;30;5;11;6;4;2;1;16;13;9;12;12;2;21;2;22;10;4;5;6;19;220
18:30;Sloterdijk;8;5;2;1;11;2;3;14;2;2;12;8;8;8;2;1;13;1;10;14;3;4;0;12;146
18:45;Sloterdijk;7;6;2;11;9;5;3;11;1;2;12;2;6;12;1;5;1;2;1;10;1;3;1;10;124
19:00;Sloterdijk;0;1;1;2;2;3;1;6;3;0;5;2;1;2;1;2;4;1;2;4;1;1;2;8;55
19:15;Sloterdijk;0;3;1;1;0;2;2;4;0;0;2;0;0;4;1;2;1;1;3;1;0;0;2;5;35
19:30;Sloterdijk;2;1;1;0;4;2;1;1;1;0;5;2;1;2;3;1;3;0;4;1;0;2;0;2;39
19:45;Sloterdijk;2;2;1;6;1;0;1;4;0;0;2;3;4;6;3;5;3;0;1;1;1;2;2;5;55
20:00;Sloterdijk;1;1;1;2;5;4;2;4;2;0;5;4;5;6;0;3;5;0;1;5;1;1;2;3;63
20:15;Sloterdijk;1;2;0;3;3;4;1;2;1;0;2;3;0;4;2;4;0;0;1;5;1;2;1;1;43
20:30;Sloterdijk;1;2;0;4;3;1;1;3;1;0;3;3;3;2;1;1;0;0;0;4;1;1;1;3;39
20:45;Sloterdijk;2;2;1;5;2;3;0;1;0;1;4;0;3;3;2;1;5;1;3;2;1;1;0;1;44
21:00;Sloterdijk;2;2;0;5;5;1;2;3;1;1;1;2;3;0;4;3;2;1;4;5;1;1;0;5;54
21:15;Sloterdijk;1;0;0;4;0;1;0;1;1;1;1;1;2;5;1;1;4;0;2;2;1;0;0;0;29
21:30;Sloterdijk;1;1;1;0;2;3;1;4;1;0;2;1;0;0;2;3;2;0;2;0;1;1;1;4;33
21:45;Sloterdijk;1;2;1;0;5;1;2;2;2;0;5;2;0;5;5;3;5;1;2;1;0;0;1;5;51
22:00;Sloterdijk;3;1;0;6;2;1;1;1;1;1;6;3;4;5;3;3;3;0;3;4;1;2;1;3;58
22:15;Sloterdijk;2;3;1;2;5;3;1;1;1;0;3;3;4;3;3;4;2;0;4;2;1;1;1;2;52
22:30;Sloterdijk;2;2;0;2;5;2;1;3;1;0;3;3;1;3;3;2;4;0;2;4;0;1;1;3;48
22:45;Sloterdijk;2;0;1;3;5;0;1;5;0;1;1;2;3;3;2;2;2;0;5;4;1;0;1;3;47
23:00;Sloterdijk;1;0;0;1;1;0;1;0;1;0;1;0;1;2;0;2;3;0;3;0;1;1;1;1;21
23:15;Sloterdijk;2;1;0;3;1;2;1;3;0;0;2;1;2;3;2;2;0;0;2;0;1;1;0;2;31
23:30;Sloterdijk;2;2;0;2;0;1;1;3;1;1;1;1;1;1;1;1;3;0;2;3;0;0;1;1;29
23:45;Sloterdijk;1;0;0;2;2;0;0;0;0;1;3;1;2;0;1;1;3;0;2;0;0;1;1;3;24
0:00;Surinameplein;1;0;0;2;1;1;1;1;0;0;1;1;1;0;1;0;1;0;1;0;1;0;0;1;15
0:15;Surinameplein;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;1;10
0:30;Surinameplein;0;0;0;0;1;1;0;1;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;9
0:45;Surinameplein;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;4
1:00;Surinameplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
1:15;Surinameplein;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;5
1:30;Surinameplein;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;5
1:45;Surinameplein;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;5
2:00;Surinameplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;3
2:15;Surinameplein;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
2:30;Surinameplein;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
2:45;Surinameplein;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;3
3:00;Surinameplein;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;4
3:15;Surinameplein;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3:30;Surinameplein;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;7
3:45;Surinameplein;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3
4:00;Surinameplein;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;4
4:15;Surinameplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
4:30;Surinameplein;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;5
4:45;Surinameplein;0;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;6
5:00;Surinameplein;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2
5:15;Surinameplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;3
5:30;Surinameplein;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;3
5:45;Surinameplein;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
6:00;Surinameplein;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;3
6:15;Surinameplein;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;3
6:30;Surinameplein;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
6:45;Surinameplein;0;0;0;1;2;0;0;1;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;1;13
7:00;Surinameplein;1;1;0;3;2;1;1;0;0;0;2;1;2;1;1;0;3;0;3;3;1;0;0;1;27
7:15;Surinameplein;2;3;1;3;1;1;3;4;2;0;4;2;3;6;2;4;1;0;6;5;1;2;0;0;56
7:30;Surinameplein;7;4;0;5;11;5;7;4;1;2;6;2;3;4;5;12;3;2;3;1;4;2;2;9;104
7:45;Surinameplein;1;4;3;4;13;6;6;7;2;4;12;11;13;14;5;15;9;2;18;12;2;4;1;15;183
8:00;Surinameplein;4;3;4;17;13;3;10;17;2;3;5;15;1;7;1;5;22;3;9;6;2;3;6;10;171
8:15;Surinameplein;2;6;1;14;19;10;10;3;4;3;19;2;9;7;14;16;10;2;4;20;3;4;3;15;200
8:30;Surinameplein;3;9;1;24;15;1;7;18;6;2;12;5;16;13;15;12;16;2;7;5;2;3;3;13;210
8:45;Surinameplein;5;11;1;6;15;2;3;11;4;3;20;2;4;14;11;9;22;2;16;10;1;1;7;11;191
9:00;Surinameplein;1;7;1;21;13;16;8;1;7;2;4;4;13;21;3;4;17;2;23;22;1;2;1;1;195
9:15;Surinameplein;7;5;1;9;14;6;1;7;3;2;6;6;8;1;10;0;13;2;3;10;0;3;5;15;137
9:30;Surinameplein;1;2;2;11;10;4;3;1;2;2;2;6;6;10;1;8;6;0;7;10;3;4;1;10;112
9:45;Surinameplein;2;3;1;4;4;3;2;7;2;1;3;3;7;1;5;4;3;0;0;1;0;1;1;1;59
10:00;Surinameplein;3;3;1;2;3;2;2;5;1;0;6;2;3;1;4;2;1;0;3;2;1;1;2;1;51
10:15;Surinameplein;3;0;0;6;1;2;3;2;2;1;0;0;5;2;3;5;3;1;4;3;2;2;0;0;50
10:30;Surinameplein;3;1;0;0;1;4;3;2;2;0;6;1;2;6;1;1;3;1;1;0;1;2;1;2;44
10:45;Surinameplein;0;2;0;2;0;3;2;3;1;0;1;3;2;2;4;4;3;1;2;3;1;2;0;4;45
11:00;Surinameplein;0;1;1;7;3;2;3;6;1;0;4;0;1;4;2;1;4;0;2;2;2;2;1;0;49
11:15;Surinameplein;1;2;0;6;2;2;1;4;1;0;2;2;4;3;4;0;3;1;0;1;0;2;1;4;46
11:30;Surinameplein;2;2;0;0;6;4;1;2;0;1;1;1;4;3;3;5;1;0;2;0;0;0;1;5;44
11:45;Surinameplein;1;2;1;4;1;4;1;5;2;0;2;4;1;1;0;1;4;1;4;4;2;1;2;1;49
12:00;Surinameplein;3;0;1;2;6;2;3;0;0;1;2;1;3;2;3;3;6;1;0;3;1;2;1;3;49
12:15;Surinameplein;4;4;1;3;7;3;4;8;0;1;3;4;0;2;5;4;3;0;9;5;1;0;0;4;75
12:30;Surinameplein;5;2;1;9;4;3;3;1;2;1;5;2;6;2;3;4;8;1;5;5;2;0;2;8;84
12:45;Surinameplein;6;1;0;6;2;6;2;8;0;1;4;5;4;5;0;7;7;1;3;5;1;1;2;8;85
13:00;Surinameplein;3;0;0;6;7;1;3;2;0;1;6;4;2;2;4;3;5;1;8;2;2;1;3;6;72
13:15;Surinameplein;5;2;1;6;2;4;3;7;1;0;3;2;2;1;5;2;7;0;1;4;1;1;0;1;61
13:30;Surinameplein;2;2;0;3;3;1;0;6;2;0;4;1;4;5;3;2;2;1;0;3;2;0;0;4;50
13:45;Surinameplein;0;1;0;5;1;2;2;0;1;1;2;2;4;2;4;3;1;1;6;3;1;0;0;1;43
14:00;Surinameplein;1;1;1;5;1;4;1;3;1;0;2;3;4;4;3;3;1;1;5;1;0;1;1;1;48
14:15;Surinameplein;3;0;1;7;6;3;1;3;1;0;1;2;1;0;5;4;5;0;4;5;0;1;1;4;58
14:30;Surinameplein;3;2;1;4;4;0;3;4;0;1;4;0;4;3;2;0;1;0;1;3;2;1;0;0;43
14:45;Surinameplein;1;1;1;2;3;3;2;4;2;1;3;1;1;5;1;4;2;0;2;6;0;1;0;3;49
15:00;Surinameplein;1;0;0;3;6;0;1;5;2;0;1;2;4;5;1;4;6;0;1;2;2;1;0;0;47
15:15;Surinameplein;0;2;1;8;1;4;1;4;2;1;3;4;3;1;4;2;1;1;6;0;1;1;2;3;56
15:30;Surinameplein;2;1;1;7;1;2;2;6;1;1;6;2;2;4;1;4;1;1;2;2;0;1;2;5;57
15:45;Surinameplein;1;2;0;6;3;1;2;4;1;0;0;1;1;4;3;3;2;0;0;4;1;2;1;5;47
16:00;Surinameplein;1;5;0;4;9;4;5;8;3;1;12;9;4;2;7;5;11;2;14;7;3;0;3;2;121
16:15;Surinameplein;5;9;3;11;7;8;9;10;3;1;5;4;13;9;7;7;14;0;14;6;2;1;4;12;164
16:30;Surinameplein;1;0;1;6;18;12;6;7;5;2;17;6;11;8;6;10;7;1;6;2;4;0;2;10;148
16:45;Surinameplein;1;8;0;20;7;3;5;11;5;3;6;7;3;4;8;12;3;0;10;8;5;5;6;14;154
17:00;Surinameplein;12;1;1;5;11;5;8;1;5;3;15;11;7;19;11;12;7;3;10;21;3;3;2;20;196
17:15;Surinameplein;7;9;0;10;14;3;0;3;2;1;20;5;16;11;5;13;5;2;19;1;1;1;1;6;155
17:30;Surinameplein;10;4;1;3;8;13;10;1;7;3;10;13;9;8;2;15;5;3;13;1;1;3;6;2;151
17:45;Surinameplein;4;5;0;4;17;5;10;15;0;0;17;3;17;18;10;2;19;1;15;11;2;0;1;18;194
18:00;Surinameplein;7;6;1;28;4;7;11;20;5;1;3;14;15;5;1;4;10;2;18;22;1;7;3;8;203
18:15;Surinameplein;12;5;2;32;6;1;11;18;8;4;1;5;15;3;7;3;10;2;11;10;2;2;5;10;185
18:30;Surinameplein;4;7;1;10;15;2;0;9;0;2;6;6;2;9;7;6;11;1;10;4;2;0;3;8;125
18:45;Surinameplein;4;5;2;14;1;4;6;5;2;2;1;5;9;8;5;4;1;0;5;3;1;3;3;10;103
19:00;Surinameplein;2;3;1;11;9;5;1;6;0;1;0;4;0;0;1;5;0;1;7;7;0;3;1;3;71
19:15;Surinameplein;3;1;0;1;5;1;3;4;2;1;1;2;5;2;3;3;3;1;0;5;1;0;1;2;50
19:30;Surinameplein;4;3;0;0;2;0;1;4;1;1;2;1;4;1;5;4;5;0;2;5;1;0;2;6;54
19:45;Surinameplein;2;2;1;7;2;0;1;1;0;0;5;3;2;5;3;2;5;1;2;5;1;1;2;5;58
20:00;Surinameplein;2;3;0;2;0;3;1;3;0;1;1;4;2;5;5;2;6;0;5;1;1;2;1;2;52
20:15;Surinameplein;4;1;0;8;2;2;1;4;2;1;1;0;3;3;3;4;2;1;2;4;1;1;2;3;55
20:30;Surinameplein;1;0;1;2;4;1;1;2;0;0;2;1;2;3;2;2;4;0;4;3;1;1;1;2;40
20:45;Surinameplein;2;1;0;6;5;1;2;5;1;0;2;1;1;1;3;4;3;1;4;2;0;1;1;3;50
21:00;Surinameplein;2;2;0;2;3;3;1;4;1;1;2;2;3;2;4;4;2;0;1;4;1;0;1;1;46
21:15;Surinameplein;2;0;0;6;1;3;2;2;1;0;2;1;4;3;1;4;1;0;3;0;0;1;1;2;40
21:30;Surinameplein;2;0;0;4;2;2;1;3;0;0;5;0;1;1;3;2;1;0;4;3;0;2;0;3;39
21:45;Surinameplein;1;1;0;4;2;3;3;1;2;0;1;3;3;4;5;0;1;0;2;0;2;1;0;4;43
22:00;Surinameplein;3;1;1;7;6;3;0;1;1;1;3;4;0;5;0;1;2;1;1;5;0;0;2;2;50
22:15;Surinameplein;4;0;1;6;4;0;1;3;2;1;6;0;0;5;2;3;3;0;3;5;1;2;1;5;58
22:30;Surinameplein;0;0;0;0;5;2;1;3;0;0;4;2;1;2;2;4;5;1;3;3;1;1;0;3;43
22:45;Surinameplein;2;1;0;2;2;1;1;2;1;0;3;3;2;4;4;3;0;1;3;2;2;0;1;2;42
23:00;Surinameplein;1;2;0;5;3;1;0;4;1;1;0;2;0;0;1;1;3;0;1;0;1;1;1;3;32
23:15;Surinameplein;2;2;1;4;1;1;0;2;0;1;3;1;1;1;2;2;0;0;3;2;1;0;1;2;33
23:30;Surinameplein;2;2;0;3;0;1;1;2;0;0;1;1;0;3;1;3;2;0;1;2;0;1;1;2;29
23:45;Surinameplein;1;0;0;4;0;2;1;0;1;0;2;1;2;0;2;2;2;1;1;1;1;0;0;3;27
0:00;UvA;0;0;0;2;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;0;1;10
0:15;UvA;1;0;0;1;1;1;1;2;0;0;1;1;1;2;1;1;1;0;0;1;0;0;0;1;17
0:30;UvA;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;4
0:45;UvA;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;6
1:00;UvA;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;5
1:15;UvA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2
1:30;UvA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2
1:45;UvA;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;5
2:00;UvA;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;4
2:15;UvA;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1;6
2:30;UvA;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;5
2:45;UvA;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3
3:00;UvA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3:15;UvA;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;4
3:30;UvA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;1;5
3:45;UvA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:00;UvA;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;4
4:15;UvA;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;4
4:30;UvA;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
4:45;UvA;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;1;8
5:00;UvA;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;4
5:15;UvA;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3
5:30;UvA;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;4
5:45;UvA;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;4
6:00;UvA;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3
6:15;UvA;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;3
6:30;UvA;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;5
6:45;UvA;1;0;0;1;1;0;0;1;1;0;1;1;0;1;1;1;1;0;0;0;0;0;0;1;12
7:00;UvA;2;1;0;4;3;1;1;1;0;0;1;1;2;2;1;0;1;0;1;1;1;1;1;1;27
7:15;UvA;4;1;1;3;4;1;2;5;2;1;3;3;2;5;3;2;2;1;1;2;2;0;0;1;51
7:30;UvA;8;5;2;6;2;7;6;14;0;1;14;7;8;10;11;2;7;2;13;12;5;3;1;7;153
7:45;UvA;15;5;2;9;10;6;2;14;2;4;24;9;4;3;8;15;4;4;10;15;7;5;4;19;200
8:00;UvA;13;5;1;1;16;4;5;12;6;4;8;4;4;21;3;13;13;4;16;2;3;4;7;7;176
8:15;UvA;5;8;0;8;14;7;4;17;2;3;18;11;8;4;1;5;1;2;15;14;3;3;2;21;176
8:30;UvA;13;8;1;28;15;9;5;2;6;3;16;14;12;8;11;12;15;3;5;8;3;2;7;8;214
8:45;UvA;13;10;1;8;18;9;0;12;5;2;12;0;13;22;2;12;5;3;7;13;0;6;0;20;193
9:00;UvA;8;3;2;7;22;8;8;18;6;1;9;5;10;19;5;10;9;0;15;16;8;2;2;22;215
9:15;UvA;8;4;1;2;0;5;4;7;4;0;14;5;9;13;12;10;11;0;6;3;3;4;3;10;138
9:30;UvA;7;3;1;4;4;2;3;9;2;0;8;2;5;1;0;1;8;1;7;7;3;2;2;12;94
9:45;UvA;3;4;1;0;4;1;3;0;2;1;8;3;4;6;2;7;1;1;7;8;1;1;2;5;75
10:00;UvA;1;2;0;8;1;0;1;6;2;1;3;0;3;3;2;4;4;1;2;3;1;1;1;3;53
10:15;UvA;3;3;0;6;5;2;1;4;2;1;4;4;1;1;3;3;3;1;0;3;1;1;1;5;58
10:30;UvA;1;2;0;5;5;3;2;5;0;0;4;3;0;2;5;1;1;0;4;3;2;1;1;4;54
10:45;UvA;3;2;0;8;4;2;2;5;0;1;1;3;3;2;3;4;3;1;4;0;2;0;1;5;59
11:00;UvA;2;2;0;2;3;0;1;4;2;0;4;1;4;1;2;2;5;1;3;3;1;1;1;5;50
11:15;UvA;1;0;1;5;3;3;1;5;2;0;6;0;3;4;2;3;3;0;2;4;0;2;1;5;56
11:30;UvA;3;3;1;1;0;4;3;3;1;1;1;2;2;4;2;1;5;0;1;1;0;1;0;3;43
11:45;UvA;4;0;0;1;4;2;2;3;2;0;2;1;2;4;0;1;3;1;6;6;0;0;0;4;48
12:00;UvA;0;2;0;3;6;1;2;1;2;1;7;4;4;0;4;0;0;0;1;4;2;1;1;0;46
12:15;UvA;4;4;0;1;5;4;2;5;0;1;8;1;5;2;6;6;6;0;8;1;2;1;3;2;77
12:30;UvA;3;4;0;0;0;2;0;8;0;1;5;5;5;1;1;7;1;0;8;5;2;0;1;1;60
12:45;UvA;1;2;1;5;8;4;2;9;1;1;3;5;3;8;2;3;3;0;7;6;2;0;2;7;85
13:00;UvA;3;3;1;7;6;6;4;7;0;0;6;3;4;6;4;7;3;1;7;6;2;1;0;3;90
13:15;UvA;2;0;1;3;3;4;2;2;2;1;4;2;3;7;6;2;4;1;5;6;1;1;1;0;63
13:30;UvA;2;0;0;4;3;4;2;1;1;0;5;0;2;1;2;4;3;0;4;4;1;0;2;3;48
13:45;UvA;0;1;0;3;2;3;2;0;2;0;6;4;0;1;2;0;5;1;1;5;1;1;2;2;44
14:00;UvA;2;3;1;6;1;3;3;3;1;1;1;1;2;2;5;0;4;1;2;5;0;1;1;2;51
14:15;UvA;1;1;1;1;5;3;1;4;0;0;1;1;2;1;0;0;5;0;1;3;0;0;2;2;35
14:30;UvA;3;0;0;5;0;3;3;1;1;1;2;1;5;2;5;4;5;1;3;1;1;1;0;1;49
14:45;UvA;1;2;1;5;2;2;1;1;1;1;3;3;1;1;3;0;5;0;3;2;1;1;2;6;48
15:00;UvA;2;0;1;7;3;1;1;0;1;0;3;3;4;1;2;4;4;1;2;5;1;1;1;6;54
15:15;UvA;1;1;1;3;3;1;2;3;1;1;6;0;1;0;4;1;4;1;5;4;1;1;0;4;49
15:30;UvA;1;0;1;8;2;1;1;3;1;0;5;0;4;5;4;4;2;0;3;2;1;1;0;5;54
15:45;UvA;2;2;1;4;1;3;3;6;0;1;1;3;1;1;4;2;4;0;4;3;1;0;1;0;48
16:00;UvA;5;5;1;0;13;4;7;8;4;2;10;9;4;1;4;9;14;2;6;2;0;3;1;5;119
16:15;UvA;6;7;2;22;17;7;4;8;6;2;14;1;8;4;6;14;8;2;5;9;2;3;0;12;169
16:30;UvA;9;5;1;1;12;10;5;10;1;3;3;4;2;4;1;2;6;3;3;16;4;2;4;4;115
16:45;UvA;10;6;2;7;17;3;4;12;3;2;4;4;12;3;7;4;4;2;5;5;1;2;5;0;124
17:00;UvA;8;8;2;16;6;5;8;4;3;1;12;1;12;6;6;3;12;3;17;0;7;5;5;14;164
17:15;UvA;3;5;3;4;4;6;9;14;1;3;18;1;3;20;15;0;10;1;5;20;2;2;5;9;163
17:30;UvA;13;9;2;22;5;1;2;13;1;2;4;7;15;9;8;6;13;2;6;16;2;6;3;16;183
17:45;UvA;6;1;3;1;15;8;7;11;4;1;8;10;16;8;4;13;6;2;14;0;0;1;5;14;158
18:00;UvA;2;3;1;4;11;6;1;12;2;3;17;11;6;11;7;16;4;1;10;0;6;6;3;15;158
18:15;UvA;14;9;3;15;11;10;3;23;4;0;13;3;0;19;2;3;15;4;23;12;8;6;6;20;226
18:30;UvA;3;5;2;14;3;0;2;14;1;2;11;6;11;10;4;8;1;2;2;10;1;0;1;2;115
18:45;UvA;6;1;2;4;0;3;5;4;3;2;5;0;1;1;5;9;5;2;9;1;2;3;1;10;84
19:00;UvA;3;1;1;7;2;5;3;2;2;0;2;5;3;2;2;7;1;0;5;3;1;2;1;1;61
19:15;UvA;4;0;1;2;5;4;0;3;2;0;3;2;4;3;3;5;5;1;5;5;1;2;1;3;64
19:30;UvA;3;2;1;6;2;2;1;0;1;0;4;2;3;2;3;5;1;0;1;2;2;1;1;4;49
19:45;UvA;4;2;1;5;0;3;0;5;2;0;3;1;2;4;2;5;1;1;1;3;2;0;1;4;52
20:00;UvA;4;3;1;5;4;4;2;5;1;0;4;1;1;0;1;5;1;0;2;0;1;2;1;2;50
20:15;UvA;1;2;1;3;6;4;2;4;0;1;4;2;2;1;3;2;1;1;5;3;2;2;1;3;56
20:30;UvA;2;0;0;0;2;0;2;1;1;0;4;2;1;1;2;2;4;0;1;1;0;0;0;4;30
20:45;UvA;3;2;1;2;4;3;0;3;1;0;4;1;0;4;3;2;4;1;2;4;1;1;1;5;52
21:00;UvA;2;2;0;2;4;2;0;4;1;0;3;0;2;4;3;4;3;1;1;3;0;0;1;4;46
21:15;UvA;1;2;1;5;2;0;2;3;2;1;4;3;3;3;3;0;4;0;2;2;1;0;1;3;48
21:30;UvA;1;2;0;0;3;3;2;3;1;0;4;1;1;1;0;4;2;0;2;3;1;1;1;1;37
21:45;UvA;1;1;1;2;5;1;1;1;1;0;3;2;3;2;4;1;0;0;2;4;1;1;1;6;44
22:00;UvA;2;1;0;0;4;1;1;4;0;0;5;2;4;4;4;4;3;1;2;3;2;2;2;5;56
22:15;UvA;4;1;0;0;3;0;2;4;0;1;0;3;3;1;3;2;0;1;2;4;2;1;1;5;43
22:30;UvA;0;1;1;4;3;0;2;3;1;0;4;3;1;3;3;0;4;1;2;4;1;1;1;3;46
22:45;UvA;0;2;1;5;5;3;0;0;1;0;3;0;4;4;1;4;4;1;4;2;1;1;0;1;47
23:00;UvA;0;0;0;1;3;1;1;2;0;0;0;2;1;3;2;3;0;0;0;4;1;0;0;2;26
23:15;UvA;1;1;0;0;0;0;2;3;1;1;1;2;2;0;2;0;3;0;1;0;0;0;1;1;22
23:30;UvA;2;1;1;1;0;2;1;1;0;0;3;1;0;0;1;1;0;1;1;3;1;1;1;2;25
23:45;UvA;1;1;0;4;2;0;0;1;0;0;2;1;2;3;2;2;3;0;1;2;0;1;0;0;28
0:00;VU;1;0;0;1;0;1;0;2;0;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;13
